ID,target,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE_YEARS,YEARS_EMPLOYED,ACCOUNT_LENGTH
5009078,1,M,N,Y,1,180000.0,Working,NO GED,Married,With parents,Drivers,3.0,39.0,4.0,30
5009079,1,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,Laborers,2.0,28.0,9.0,43
5009080,1,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,Laborers,2.0,28.0,9.0,15
5009081,1,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,Laborers,2.0,28.0,9.0,19
5009083,1,M,N,Y,0,90000.0,Working,NO GED,Married,House / apartment,Drivers,2.0,56.0,16.0,51
5009084,0,M,N,Y,0,90000.0,Working,NO GED,Married,House / apartment,Drivers,2.0,56.0,16.0,2
5009088,1,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,Laborers,4.0,40.0,8.0,46
5009089,1,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,Laborers,4.0,40.0,8.0,39
5009090,0,M,Y,Y,0,247500.0,Working,NO GED,Married,House / apartment,Drivers,2.0,35.0,11.0,13
5009092,1,M,Y,Y,1,765000.0,Working,Higher education,Married,House / apartment,Managers,3.0,33.0,3.0,3
5009094,0,M,Y,Y,1,765000.0,Working,Higher education,Married,House / apartment,Managers,3.0,33.0,3.0,3
5009095,0,M,Y,Y,1,765000.0,Working,Higher education,Married,House / apartment,Managers,3.0,33.0,3.0,3
5009096,1,F,N,Y,1,270000.0,Commercial associate,NO GED,Married,House / apartment,Accountants,3.0,37.0,12.0,24
5009097,1,F,N,Y,1,270000.0,Commercial associate,NO GED,Married,House / apartment,Accountants,3.0,37.0,12.0,33
5009098,1,F,N,Y,1,270000.0,Commercial associate,NO GED,Married,House / apartment,Accountants,3.0,37.0,12.0,17
5009099,1,F,N,Y,0,315000.0,Working,Higher education,Separated,House / apartment,Managers,1.0,36.0,2.0,56
5009100,1,F,N,Y,0,315000.0,Working,Higher education,Separated,House / apartment,Managers,1.0,36.0,2.0,27
5009103,1,M,Y,Y,2,157500.0,Working,NO GED,Married,With parents,Drivers,4.0,35.0,11.0,38
5009104,1,M,Y,Y,2,157500.0,Working,NO GED,Married,With parents,Drivers,4.0,35.0,11.0,27
5009105,1,M,Y,Y,2,157500.0,Working,NO GED,Married,With parents,Drivers,4.0,35.0,11.0,30
5009106,1,M,Y,Y,2,157500.0,Working,NO GED,Married,With parents,Drivers,4.0,35.0,11.0,60
5009108,0,M,N,Y,0,360000.0,Commercial associate,NO GED,Married,House / apartment,Security staff,2.0,42.0,8.0,7
5009109,1,M,N,Y,0,360000.0,Commercial associate,NO GED,Married,House / apartment,Security staff,2.0,42.0,8.0,20
5009110,1,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,2.0,24.0,1.0,3
5009116,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,35
5009117,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,49
5009118,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,43
5009120,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,56
5009122,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,49
5009123,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,43
5009124,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,25
5009125,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,46
5009126,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,35
5009127,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,22
5009128,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,14
5009129,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,11
5009130,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,22
5009131,1,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,not_specified,1.0,43.0,1.0,23
5009133,1,M,N,Y,0,382500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,16
5009134,1,M,N,Y,0,382500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,16
5009135,1,M,N,Y,0,382500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,55
5009136,1,M,N,Y,0,382500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,15
5009137,1,M,N,Y,0,382500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,11
5009138,1,M,N,Y,0,382500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,22
5009139,1,M,N,Y,0,382500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,8
5009140,1,M,N,Y,0,382500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,18
5009141,1,F,N,N,0,135000.0,Working,NO GED,Married,House / apartment,Managers,2.0,26.0,4.0,33
5009142,1,F,N,N,0,135000.0,Working,NO GED,Married,House / apartment,Managers,2.0,26.0,4.0,11
5009143,1,M,Y,N,0,225000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,50.0,0.0,11
5009144,1,M,Y,N,0,225000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,50.0,0.0,15
5009145,1,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,Managers,2.0,43.0,10.0,36
5009146,1,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,Managers,2.0,43.0,10.0,36
5009147,1,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,Managers,2.0,43.0,10.0,12
5009149,1,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,Managers,2.0,43.0,10.0,7
5009150,1,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,Managers,2.0,43.0,10.0,17
5009151,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,29
5009152,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,47
5009153,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,53
5009154,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,28
5009155,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,27
5009156,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,17
5009157,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,55
5009158,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,43
5009159,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,14
5009160,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,21
5009161,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,23
5009162,1,F,N,N,0,180000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,54.0,8.0,56
5009163,0,F,N,N,0,157500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,35.0,9.0,12
5009164,0,F,N,N,0,157500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,35.0,9.0,29
5009165,0,F,N,N,0,157500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,35.0,9.0,41
5009166,0,F,N,N,0,157500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,35.0,9.0,16
5009168,0,F,N,N,0,157500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,35.0,9.0,38
5009170,1,F,Y,N,0,144000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,63.0,0.0,30
5009177,1,M,Y,N,0,229500.0,Working,NO GED,Married,Co-op apartment,Laborers,2.0,50.0,3.0,49
5009178,1,M,Y,N,0,229500.0,Working,NO GED,Married,Co-op apartment,Laborers,2.0,50.0,3.0,34
5009179,1,M,Y,N,0,229500.0,Working,NO GED,Married,Co-op apartment,Laborers,2.0,50.0,3.0,51
5009180,1,M,Y,N,0,229500.0,Working,NO GED,Married,Co-op apartment,Laborers,2.0,50.0,3.0,38
5009181,1,M,Y,N,0,229500.0,Working,NO GED,Married,Co-op apartment,Laborers,2.0,50.0,3.0,12
5009182,1,M,Y,N,0,229500.0,Working,NO GED,Married,Co-op apartment,Laborers,2.0,50.0,3.0,34
5009183,1,M,Y,N,0,229500.0,Working,NO GED,Married,Co-op apartment,Laborers,2.0,50.0,3.0,31
5009186,1,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Managers,2.0,48.0,16.0,3
5009187,0,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Managers,2.0,48.0,16.0,5
5009188,1,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Managers,2.0,48.0,16.0,16
5009189,1,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Managers,2.0,48.0,16.0,16
5009190,1,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Managers,2.0,48.0,16.0,22
5009191,1,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Managers,2.0,48.0,16.0,28
5009192,1,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Managers,2.0,48.0,16.0,33
5009193,1,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Managers,2.0,48.0,16.0,36
5009195,1,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,21
5009196,1,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,21
5009198,1,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,48
5009201,1,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,1
5009202,0,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,6
5009203,1,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,21
5009204,0,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,2
5009205,1,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,5
5009206,1,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,21
5009207,1,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,22
5009208,1,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,41
5009209,1,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,45
5009210,1,F,N,N,0,292500.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,57.0,24.0,59
5009213,1,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Accountants,2.0,34.0,2.0,22
5009215,1,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Accountants,2.0,34.0,2.0,57
5009216,1,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Accountants,2.0,34.0,2.0,6
5009217,1,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,Accountants,2.0,34.0,2.0,6
5009220,1,F,Y,N,0,225000.0,Working,NO GED,Married,House / apartment,Managers,2.0,40.0,2.0,27
5009222,1,F,Y,N,0,225000.0,Working,NO GED,Married,House / apartment,Managers,2.0,40.0,2.0,59
5009223,1,F,Y,N,0,225000.0,Working,NO GED,Married,House / apartment,Managers,2.0,40.0,2.0,50
5009224,1,F,Y,N,0,225000.0,Working,NO GED,Married,House / apartment,Managers,2.0,40.0,2.0,50
5009225,1,F,Y,N,0,225000.0,Working,NO GED,Married,House / apartment,Managers,2.0,40.0,2.0,39
5009226,1,F,Y,N,0,225000.0,Working,NO GED,Married,House / apartment,Managers,2.0,40.0,2.0,47
5009227,0,F,Y,N,0,225000.0,Working,NO GED,Married,House / apartment,Managers,2.0,40.0,2.0,20
5009232,1,F,Y,N,0,225000.0,Working,NO GED,Married,House / apartment,Managers,2.0,40.0,2.0,35
5009233,1,F,Y,N,0,225000.0,Working,NO GED,Married,House / apartment,Managers,2.0,40.0,2.0,50
5009234,1,F,Y,N,0,225000.0,Working,NO GED,Married,House / apartment,Managers,2.0,40.0,2.0,13
5009236,1,F,Y,N,0,225000.0,Working,NO GED,Married,House / apartment,Managers,2.0,40.0,2.0,30
5009238,1,M,Y,N,0,157500.0,Working,NO GED,Married,With parents,Drivers,2.0,29.0,3.0,24
5009239,1,M,Y,N,0,157500.0,Working,NO GED,Married,With parents,Drivers,2.0,29.0,3.0,14
5009240,1,M,Y,N,0,157500.0,Working,NO GED,Married,With parents,Drivers,2.0,29.0,3.0,42
5009241,1,M,Y,N,0,157500.0,Working,NO GED,Married,With parents,Drivers,2.0,29.0,3.0,10
5009242,1,F,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,Core staff,1.0,52.0,14.0,34
5009243,1,F,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,Core staff,1.0,52.0,14.0,7
5009244,1,F,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,Core staff,1.0,52.0,14.0,8
5009246,1,F,N,N,0,135000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,6.0,31
5009247,1,F,N,N,0,135000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,6.0,54
5009248,1,F,N,N,0,135000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,6.0,17
5009249,1,M,Y,N,1,135000.0,Working,NO GED,Married,House / apartment,Drivers,3.0,27.0,3.0,26
5009250,1,M,Y,N,1,135000.0,Working,NO GED,Married,House / apartment,Drivers,3.0,27.0,3.0,9
5009251,1,M,Y,N,1,135000.0,Working,NO GED,Married,House / apartment,Drivers,3.0,27.0,3.0,26
5009252,1,M,Y,N,1,135000.0,Working,NO GED,Married,House / apartment,Drivers,3.0,27.0,3.0,12
5009253,1,M,Y,N,1,135000.0,Working,NO GED,Married,House / apartment,Drivers,3.0,27.0,3.0,22
5009255,0,F,N,N,0,144000.0,Working,NO GED,Single / not married,House / apartment,Cleaning staff,1.0,44.0,25.0,6
5009257,1,F,N,N,0,144000.0,Working,NO GED,Single / not married,House / apartment,Cleaning staff,1.0,44.0,25.0,17
5009258,1,F,N,N,0,144000.0,Working,NO GED,Single / not married,House / apartment,Cleaning staff,1.0,44.0,25.0,38
5009260,1,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,Core staff,2.0,40.0,4.0,19
5009261,1,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,Core staff,2.0,40.0,4.0,23
5009262,1,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,Core staff,2.0,40.0,4.0,8
5009263,1,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,Core staff,2.0,40.0,4.0,16
5009264,1,F,N,N,0,40500.0,Pensioner,NO GED,Single / not married,House / apartment,not_specified,1.0,58.0,0.0,21
5009265,1,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,Managers,2.0,28.0,5.0,47
5009266,1,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,Managers,2.0,28.0,5.0,15
5009267,1,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,Managers,2.0,28.0,5.0,17
5009268,1,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,Managers,2.0,28.0,5.0,26
5009269,1,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,Managers,2.0,28.0,5.0,34
5009270,1,M,N,N,0,180000.0,Commercial associate,NO GED,Married,Municipal apartment,Laborers,2.0,40.0,7.0,28
5009271,1,M,N,N,0,180000.0,Commercial associate,NO GED,Married,Municipal apartment,Laborers,2.0,40.0,7.0,39
5009272,1,M,N,N,0,180000.0,Commercial associate,NO GED,Married,Municipal apartment,Laborers,2.0,40.0,7.0,25
5009274,1,M,N,N,0,180000.0,Commercial associate,NO GED,Married,Municipal apartment,Laborers,2.0,40.0,7.0,54
5009275,1,M,N,N,0,180000.0,Commercial associate,NO GED,Married,Municipal apartment,Laborers,2.0,40.0,7.0,29
5009276,1,M,N,N,0,180000.0,Commercial associate,NO GED,Married,Municipal apartment,Laborers,2.0,40.0,7.0,15
5009277,1,M,N,N,0,180000.0,Commercial associate,NO GED,Married,Municipal apartment,Laborers,2.0,40.0,7.0,29
5009278,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,20
5009279,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,44
5009280,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,40
5009281,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,39
5009284,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,58
5009285,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,55
5009286,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,48
5009287,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,24
5009289,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,8
5009290,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,20
5009291,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,16
5009292,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,34
5009293,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,39
5009294,1,F,N,N,0,130500.0,Working,NO GED,Married,House / apartment,Cleaning staff,2.0,41.0,13.0,30
5009295,1,F,N,N,0,144000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,33
5009296,0,F,N,N,0,144000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,1
5009297,1,F,N,N,0,193500.0,Working,NO GED,Single / not married,Municipal apartment,Laborers,1.0,44.0,5.0,22
5009299,1,F,N,N,0,193500.0,Working,NO GED,Single / not married,Municipal apartment,Laborers,1.0,44.0,5.0,33
5009300,1,F,N,N,0,193500.0,Working,NO GED,Single / not married,Municipal apartment,Laborers,1.0,44.0,5.0,12
5009301,1,F,N,N,0,193500.0,Working,NO GED,Single / not married,Municipal apartment,Laborers,1.0,44.0,5.0,8
5009302,1,F,N,N,0,112500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,60.0,0.0,25
5009303,1,F,N,N,0,112500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,60.0,0.0,58
5009304,1,F,N,N,0,112500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,60.0,0.0,34
5009305,1,F,N,N,0,112500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,60.0,0.0,12
5009306,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,60
5009307,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,27
5009308,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,39
5009309,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,31
5009310,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,47
5009311,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,36
5009312,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,40
5009313,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,18
5009314,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,10
5009315,0,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,15
5009316,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,20
5009317,0,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,27
5009318,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,24
5009319,1,F,Y,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,37
5009325,1,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,Laborers,2.0,57.0,13.0,16
5009327,1,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,Laborers,2.0,57.0,13.0,36
5009328,1,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,Laborers,2.0,57.0,13.0,18
5009329,1,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,Laborers,2.0,57.0,13.0,30
5009330,1,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,Laborers,2.0,57.0,13.0,14
5009331,1,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,Laborers,2.0,57.0,13.0,35
5009332,1,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,Laborers,2.0,57.0,13.0,52
5009333,1,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,Laborers,2.0,57.0,13.0,55
5009335,1,F,N,N,0,139500.0,Working,Higher education,Separated,House / apartment,Managers,1.0,44.0,19.0,9
5009336,1,F,N,N,0,139500.0,Working,Higher education,Separated,House / apartment,Managers,1.0,44.0,19.0,17
5009337,1,F,N,N,0,139500.0,Working,Higher education,Separated,House / apartment,Managers,1.0,44.0,19.0,45
5009338,0,M,N,N,0,67500.0,Working,NO GED,Married,House / apartment,Security staff,2.0,51.0,15.0,12
